Start,End,INV_DATE,xCORPCODE,xSITECODE,xTANK,xPUMP,xNOZZLE,xYEAR,xMONTH,xDAY,xTRANSACTION,Price,AmountDB,Amount,Calibration,Volume,ItemCode,Particulars,Opening,Closing,nozdown,InTime,OutTime,Liters,xOID,xONAME,Shift,plateno,pono,cust,TransCount
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17516,54.14,999.9658,1000.0000000000003,0,18.47,PET001,BIODIESEL,305982.82,306001.29,20240330123543635,14:03:00,14:04:00,18.46999999997206,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17517,54.14,999.9658,1000.0000000000003,0,18.47,PET001,BIODIESEL,306001.29,306019.76,20240330140913222,17:21:00,17:22:00,18.470000000030268,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17517,54.14,2284.1666,2284.169999999999,0,42.19,PET001,BIODIESEL,306019.76,306061.95,20240330145239851,17:21:00,17:22:00,42.19000000000233,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17517,54.14,250.1268,249.99999999999994,0,4.62,PET001,BIODIESEL,306061.95,306066.57,20240330150413950,17:21:00,17:22:00,4.619999999995343,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17518,54.14,500.2536,499.9999999999999,0,9.24,PET001,BIODIESEL,306161.43,306170.67,20240330171508457,17:24:00,17:25:00,9.239999999990687,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17518,54.14,999.9658,1000.0000000000003,0,18.47,PET001,BIODIESEL,306066.57,306085.04,20240330162341520,17:24:00,17:25:00,18.46999999997206,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17518,54.14,100.159,100.00000000000009,0,1.85,PET001,BIODIESEL,306103.51,306105.36,20240330162827475,17:24:00,17:25:00,1.849999999976717,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17518,54.14,999.9658,1000.0000000000003,0,18.47,PET001,BIODIESEL,306085.04,306103.51,20240330162516840,17:24:00,17:25:00,18.470000000030268,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17518,54.14,500.2536,499.9999999999999,0,9.24,PET001,BIODIESEL,306105.36,306114.6,20240330164529370,17:24:00,17:25:00,9.239999999990687,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17518,54.14,1435.2514,1435.2499999999995,0,26.51,PET001,BIODIESEL,306114.6,306141.11,20240330170520335,17:24:00,17:25:00,26.510000000009313,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17518,54.14,599.8712,600.0000000000005,0,11.08,PET001,BIODIESEL,306141.11,306152.19,20240330170712519,17:24:00,17:25:00,11.080000000016298,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17518,54.14,500.2536,499.9999999999999,0,9.24,PET001,BIODIESEL,306152.19,306161.43,20240330170827839,17:24:00,17:25:00,9.239999999990687,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17518,54.14,999.9658,1000.0000000000003,0,18.47,PET001,BIODIESEL,306170.67,306189.14,20240330172026586,17:24:00,17:25:00,18.470000000030268,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17519,54.14,3050.2476,3050.2500000000027,0,56.34,PET001,BIODIESEL,306189.14,306245.48,20240330173545665,17:57:00,17:57:00,56.339999999967404,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17521,54.14,1068.7236,1068.7199999999993,0,19.74,PET001,BIODIESEL,306249.17,306268.91,20240330182854524,19:51:00,19:51:00,19.739999999990687,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17521,54.14,199.7766,200.00000000000014,0,3.69,PET001,BIODIESEL,306245.48,306249.17,20240330181418279,19:51:00,19:51:00,3.6900000000023283,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17521,54.14,3291.1706,3291.170000000001,0,60.79,PET001,BIODIESEL,306268.91,306329.7,20240330184228597,19:51:00,19:51:00,60.79000000003725,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-30,13,1166,1,1,1,2024,3,30,17521,54.14,500.2536,499.9999999999999,0,9.24,PET001,BIODIESEL,306329.7,306338.94,20240330185031435,19:51:00,19:51:00,9.239999999990687,EMP001,JUDY,2,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17522,54.14,100.159,100.00000000000009,0,1.85,PET001,BIODIESEL,306338.94,306340.79,20240331054005113,06:46:00,06:46:00,1.849999999976717,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17522,54.14,1279.8696,1279.8700000000006,0,23.64,PET001,BIODIESEL,306340.79,306364.43,20240331064440567,06:46:00,06:46:00,23.64000000001397,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17524,54.14,899.8068000000001,900.0000000000007,0,16.62,PET001,BIODIESEL,306364.43,306381.05,20240331085331228,10:09:00,10:10:00,16.619999999995343,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17524,54.14,299.9356,300.0000000000002,0,5.54,PET001,BIODIESEL,306381.05,306386.59,20240331085641536,10:09:00,10:10:00,5.540000000037253,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17525,54.14,100.159,100.00000000000009,0,1.85,PET001,BIODIESEL,306386.59,306388.44,20240331090932805,10:10:00,10:11:00,1.849999999976717,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17525,54.14,500.2536,499.9999999999999,0,9.24,PET001,BIODIESEL,306388.44,306397.68,20240331091850953,10:10:00,10:11:00,9.239999999990687,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17525,54.14,149.9678,150.0000000000001,0,2.77,PET001,BIODIESEL,306403.22,306405.99,20240331094943442,10:10:00,10:11:00,2.7700000000186265,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17525,54.14,299.9356,300.0000000000002,0,5.54,PET001,BIODIESEL,306397.68,306403.22,20240331092047505,10:10:00,10:11:00,5.539999999979045,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17525,54.14,999.9658,1000.0000000000003,0,18.47,PET001,BIODIESEL,306405.99,306424.46,20240331100710688,10:10:00,10:11:00,18.470000000030268,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17526,54.14,500.2536,499.9999999999999,0,9.24,PET001,BIODIESEL,306424.46,306433.7,20240331101604773,10:19:00,10:19:00,9.239999999990687,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17527,54.14,500.2536,499.9999999999999,0,9.24,PET001,BIODIESEL,306433.7,306442.94,20240331103202289,10:35:00,10:36:00,9.239999999990687,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17529,54.14,999.9658,1000.0000000000003,0,18.47,PET001,BIODIESEL,306442.94,306461.41,20240331110524878,11:05:00,11:05:00,18.46999999997206,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17530,54.14,199.7766,200.00000000000014,0,3.69,PET001,BIODIESEL,306479.88,306483.57,20240331114903737,11:49:00,11:50:00,3.6900000000023283,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17530,54.14,999.9658,1000.0000000000003,0,18.47,PET001,BIODIESEL,306461.41,306479.88,20240331110621432,11:49:00,11:50:00,18.470000000030268,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-03-31,13,1166,1,1,1,2024,3,31,17532,54.14,199.7766,200.00000000000014,0,3.69,PET001,BIODIESEL,306483.57,306487.26,20240331115249700,11:54:00,11:54:00,3.6900000000023283,EMP001,JUDY,1,,,,1
03:25:00,21:08:00,2024-04-01,13,1166,1,1,1,2024,4,1,17564,54.14,100.159,100.00000000000009,0,1.85,PET001,BIODIESEL,307416.82,307418.67,20240401124203173,12:52:00,12:52:00,1.849999999976717,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-01,13,1166,1,1,1,2024,4,1,17565,54.14,120.19080000000001,120.00000000000011,0,2.22,PET001,BIODIESEL,307418.67,307420.89,20240401125321933,13:00:00,13:00:00,2.220000000030268,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17582,53.69,99.8634,100.00000000000009,0,1.86,PET001,BIODIESEL,307929.23,307931.09,20240402133139751,16:27:00,16:28:00,1.8600000000442378,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17582,53.69,1999.9524999999999,1999.9999999999986,0,37.25,PET001,BIODIESEL,307931.09,307968.34,20240402135819455,16:27:00,16:28:00,37.25,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17582,53.69,600.2542,599.9999999999994,0,11.18,PET001,BIODIESEL,307975.79,307986.97,20240402144802328,16:27:00,16:28:00,11.179999999993015,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17582,53.69,1999.9524999999999,1999.9999999999986,0,37.25,PET001,BIODIESEL,307986.97,308024.22,20240402145231709,16:27:00,16:28:00,37.25,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17582,53.69,1000.2446999999999,1000.0000000000006,0,18.63,PET001,BIODIESEL,308024.22,308042.85,20240402153013378,16:27:00,16:28:00,18.630000000004657,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17582,53.69,1000.2446999999999,1000.0000000000006,0,18.63,PET001,BIODIESEL,307910.6,307929.23,20240402115546458,16:27:00,16:28:00,18.630000000004657,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17582,53.69,399.9905,399.9999999999998,0,7.45,PET001,BIODIESEL,307968.34,307975.79,20240402143423881,16:27:00,16:28:00,7.449999999953434,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17582,53.69,49.9317,50.00000000000004,0,0.93,PET001,BIODIESEL,308042.85,308043.78,20240402155324053,16:27:00,16:28:00,0.9300000000512227,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17582,53.69,75.166,75.00000000000003,0,1.4,PET001,BIODIESEL,308043.78,308045.18,20240402160705964,16:27:00,16:28:00,1.3999999999650754,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17583,53.69,2499.8064,2500.0000000000014,0,46.56,PET001,BIODIESEL,308097.7,308144.26,20240402165535126,20:05:00,20:05:00,46.55999999999767,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17583,53.69,499.8539,500.0000000000004,0,9.31,PET001,BIODIESEL,308144.26,308153.57,20240402165717626,20:05:00,20:05:00,9.309999999997672,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17583,53.69,2119.6811999999995,2119.679999999999,0,39.48,PET001,BIODIESEL,308058.22,308097.7,20240402165322001,20:05:00,20:05:00,39.48000000003958,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17583,53.69,1411.5101,1411.5099999999986,0,26.29,PET001,BIODIESEL,308153.57,308179.86,20240402184107877,20:05:00,20:05:00,26.289999999979045,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17583,53.69,2880.4685,2880.470000000001,0,53.65,PET001,BIODIESEL,308179.86,308233.51,20240402192826681,20:05:00,20:05:00,53.65000000002328,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-04-02,13,1166,1,1,1,2024,4,2,17583,53.69,700.1175999999999,699.9999999999997,0,13.04,PET001,BIODIESEL,308045.18,308058.22,20240402164258831,20:05:00,20:05:00,13.039999999979045,EMP001,JUDY,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17073,54.45,1000.2465000000001,1000.0000000000006,0,18.37,PET001,BIODIESEL,293436.81,293455.18,20240302124346424,14:06:00,14:07:00,18.369999999995343,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17075,54.45,2100.1365,2100,0,38.57,PET001,BIODIESEL,293455.18,293493.75,20240302144428228,15:31:00,15:31:00,38.570000000006985,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17075,54.45,1000.2465000000001,1000.0000000000006,0,18.37,PET001,BIODIESEL,293493.75,293512.12,20240302145634804,15:31:00,15:31:00,18.369999999995343,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17075,54.45,300.0195,300,0,5.51,PET001,BIODIESEL,293512.12,293517.63,20240302151718327,15:31:00,15:31:00,5.510000000009313,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17076,54.45,219.978,219.98000000000022,0,4.04,PET001,BIODIESEL,293517.63,293521.67,20240302161037175,16:27:00,16:28:00,4.039999999979045,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17078,54.45,1750.5675,1750.5700000000008,0,32.15,PET001,BIODIESEL,293521.67,293553.82,20240302165012895,16:53:00,16:53:00,32.15000000002328,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17080,54.45,2200.3244999999997,2200.32,0,40.41,PET001,BIODIESEL,293553.82,293594.23,20240302172811086,20:01:00,20:02:00,40.40999999997439,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17080,54.45,3999.897,4000.000000000001,0,73.46,PET001,BIODIESEL,293594.23,293667.69,20240302174518031,20:01:00,20:02:00,73.46000000002095,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17081,54.45,7999.794,8000.000000000002,0,146.92,PET001,BIODIESEL,293667.69,293814.61,20240302185342486,20:02:00,20:02:00,146.9199999999837,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17082,54.45,1000.2465000000001,1000.0000000000006,0,18.37,PET001,BIODIESEL,293814.61,293832.98,20240302190742834,20:02:00,20:02:00,18.369999999995343,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17082,54.45,1000.2465000000001,1000.0000000000006,0,18.37,PET001,BIODIESEL,293832.98,293851.35,20240302200140490,20:02:00,20:02:00,18.369999999995343,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17083,54.45,600.039,600,0,11.02,PET001,BIODIESEL,293851.35,293862.37,20240302203213673,20:40:00,20:40:00,11.020000000018626,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-02,13,1166,1,1,1,2024,3,2,17083,54.45,499.851,500.0000000000002,0,9.18,PET001,BIODIESEL,293862.37,293871.55,20240302203430235,20:40:00,20:40:00,9.179999999993015,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17100,54.45,499.851,500.0000000000002,0,9.18,PET001,BIODIESEL,294084.24,294093.42,20240303123349352,12:51:00,12:53:00,9.179999999993015,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17100,54.45,1999.9485,1999.95,0,36.73,PET001,BIODIESEL,294093.42,294130.15,20240303124614082,12:51:00,12:53:00,36.73000000003958,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17100,54.45,80.0415,80,0,1.47,PET001,BIODIESEL,294082.77,294084.24,20240303122144972,12:51:00,12:53:00,1.4699999999720603,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17100,54.45,499.851,500.0000000000002,0,9.18,PET001,BIODIESEL,294130.15,294139.33,20240303124744377,12:51:00,12:53:00,9.179999999993015,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17101,54.45,100.18800000000002,99.99999999999997,0,1.84,PET001,BIODIESEL,294139.33,294141.17,20240303130106576,13:22:00,13:31:00,1.8399999999674037,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17101,54.45,100.18800000000002,99.99999999999997,0,1.84,PET001,BIODIESEL,294216.47,294218.31,20240303133020698,13:22:00,13:31:00,1.8400000000256114,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17101,54.45,2100.1365,2100,0,38.57,PET001,BIODIESEL,294141.17,294179.74,20240303132720071,13:22:00,13:31:00,38.570000000006985,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17102,54.45,50.09400000000001,49.999999999999986,0,0.92,PET001,BIODIESEL,294218.31,294219.23,20240303141627326,14:25:00,14:25:00,0.9199999999837019,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17103,54.45,300.0195,300,0,5.51,PET001,BIODIESEL,294302.36,294307.87,20240303151719022,15:20:00,15:21:00,5.510000000009313,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17103,54.45,4526.4285,4526.429999999998,0,83.13,PET001,BIODIESEL,294219.23,294302.36,20240303143809234,15:20:00,15:21:00,83.13000000000466,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17104,54.45,199.8315,199.99999999999997,0,3.67,PET001,BIODIESEL,294307.87,294311.54,20240303161620712,16:21:00,16:22:00,3.669999999983702,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17105,54.45,1000.2465000000001,1000.0000000000006,0,18.37,PET001,BIODIESEL,294311.54,294329.91,20240303162917607,16:34:00,16:34:00,18.369999999995343,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17106,54.45,149.7375,149.99999999999986,0,2.75,PET001,BIODIESEL,294343.68,294346.43,20240303163909514,16:51:00,16:52:00,2.75,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17106,54.45,749.7765,750.0000000000003,0,13.77,PET001,BIODIESEL,294329.91,294343.68,20240303163834504,16:51:00,16:52:00,13.770000000018626,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17108,54.45,300.0195,300,0,5.51,PET001,BIODIESEL,294373.98,294379.49,20240303171808042,18:03:00,18:04:00,5.510000000009313,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17108,54.45,1500.0975,1500,0,27.55,PET001,BIODIESEL,294346.43,294373.98,20240303171051143,18:03:00,18:04:00,27.54999999998836,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17109,54.45,100.18800000000002,99.99999999999997,0,1.84,PET001,BIODIESEL,294380.78,294382.62,20240303182529080,19:18:00,19:19:00,1.8399999999674037,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17109,54.45,70.24050000000001,70.00000000000004,0,1.29,PET001,BIODIESEL,294379.49,294380.78,20240303181148419,19:18:00,19:19:00,1.290000000037253,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17109,54.45,499.851,499.84999999999974,0,9.18,PET001,BIODIESEL,294382.62,294391.8,20240303184515039,19:18:00,19:19:00,9.179999999993015,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-03,13,1166,1,1,1,2024,3,3,17111,54.45,1999.9485,2000.0000000000005,0,36.73,PET001,BIODIESEL,294391.8,294428.53,20240303194937969,19:52:00,19:53:00,36.73000000003958,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17126,54.45,1000.2465000000001,1000.0000000000006,0,18.37,PET001,BIODIESEL,294646.35,294664.72,20240304120509069,12:20:00,12:20:00,18.369999999995343,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17127,54.45,499.851,500.0000000000002,0,9.18,PET001,BIODIESEL,294695.94,294705.12,20240304131257038,13:44:00,13:45:00,9.179999999993015,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17127,54.45,499.851,500.0000000000002,0,9.18,PET001,BIODIESEL,294705.12,294714.3,20240304131553001,13:44:00,13:45:00,9.179999999993015,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17127,54.45,3999.897,4000.000000000001,0,73.46,PET001,BIODIESEL,294714.3,294787.76,20240304132004556,13:44:00,13:45:00,73.46000000002095,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17127,54.45,1699.929,1700.0000000000002,0,31.22,PET001,BIODIESEL,294664.72,294695.94,20240304123628532,13:44:00,13:45:00,31.220000000030268,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17128,54.45,1000.2465000000001,1000.0000000000006,0,18.37,PET001,BIODIESEL,294787.76,294806.13,20240304135549276,14:15:00,14:15:00,18.369999999995343,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17129,54.45,1999.9485,2000.0000000000005,0,36.73,PET001,BIODIESEL,294806.13,294842.86,20240304141617763,14:36:00,14:36:00,36.72999999998137,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17130,54.45,4000.4415000000004,4000.440000000002,0,73.47,PET001,BIODIESEL,294842.86,294916.33,20240304144211849,14:44:00,14:44:00,73.47000000003027,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17131,54.45,499.851,500.0000000000002,0,9.18,PET001,BIODIESEL,294920,294929.18,20240304151324734,15:22:00,15:51:00,9.179999999993015,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17131,54.45,199.8315,199.99999999999997,0,3.67,PET001,BIODIESEL,294916.33,294920,20240304150717222,15:22:00,15:51:00,3.669999999983702,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17131,54.45,1999.9485,2000.0000000000005,0,36.73,PET001,BIODIESEL,294947.55,294984.28,20240304154602264,15:22:00,15:51:00,36.73000000003958,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17131,54.45,1000.2465000000001,1000.0000000000006,0,18.37,PET001,BIODIESEL,294929.18,294947.55,20240304153228487,15:22:00,15:51:00,18.369999999995343,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17133,54.45,1000.2465000000001,1000.0000000000006,0,18.37,PET001,BIODIESEL,294984.28,295002.65,20240304161323867,16:24:00,16:25:00,18.369999999995343,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17136,54.45,1999.9485,2000.0000000000005,0,36.73,PET001,BIODIESEL,295164.27,295201,20240304173455616,17:42:00,17:42:00,36.72999999998137,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17136,54.45,3800.0655000000006,3800.0000000000027,0,69.79,PET001,BIODIESEL,295002.65,295072.44,20240304171836474,17:42:00,17:42:00,69.78999999997905,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17137,54.45,1500.0975,1500,0,27.55,PET001,BIODIESEL,295231.31,295258.86,20240304181846329,18:34:00,18:37:00,27.54999999998836,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17137,54.45,700.227,699.9999999999993,0,12.86,PET001,BIODIESEL,295201,295213.86,20240304175439739,18:34:00,18:37:00,12.85999999998603,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17137,54.45,900.0585000000001,900.0599999999995,0,16.53,PET001,BIODIESEL,295258.86,295275.39,20240304182848538,18:34:00,18:37:00,16.53000000002794,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17137,54.45,600.039,600,0,11.02,PET001,BIODIESEL,295220.29,295231.31,20240304180119122,18:34:00,18:37:00,11.020000000018626,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17138,54.45,1000.2465000000001,1000.0000000000006,0,18.37,PET001,BIODIESEL,295275.39,295293.76,20240304183951053,18:50:00,18:50:00,18.369999999995343,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17142,54.45,2499.7995,2500.0000000000014,0,45.91,PET001,BIODIESEL,295477.41,295523.32,20240304201203688,20:12:00,20:12:00,45.910000000032596,EMP020,REZIEL 1,3,,,,1
03:25:00,21:08:00,2024-03-04,13,1166,1,1,1,2024,3,4,17142,54.45,9999.7425,10000.000000000004,0,183.65,PET001,BIODIESEL,295293.76,295477.41,20240304201004004,20:12:00,20:12:00,183.64999999996508,EMP020,REZIEL 1,3,,,,1
